Set,Player1_Sets,Player2_Sets,Game,Player1_Game,Player2_Game,Tiebreak,Player1_Score,Player2_Score,Point,Stroke_Number,Point_Winner,Player,Serving,BP,SP,Shot_Side,Shot_Type,X,Y,X2,Y2,Outcome,Remarks,Serve_Speed
2,0,1,7,3,3,0,40,30,120,7,,Player1,1,0,0,FH,Topspin,-3,13.6,1,-10,In-Play,,
2,0,1,7,3,3,0,40,30,120,8,,Player2,1,0,0,BH,Topspin,1.8,-14.4,-1.9,8.1,In-Play,,
2,0,1,7,3,3,0,40,30,120,9,,Player1,1,0,0,FH,Topspin,-2.7,13.5,1.2,-8.1,In-Play,,
2,0,1,7,3,3,0,40,30,120,10,,Player2,1,0,0,BH,Topspin,2.6,-13.5,3.5,9.1,In-Play,,
2,0,1,7,3,3,0,40,30,120,11,2,Player1,1,0,0,BH,Topspin,3.5,14.1,-0.7,0.2,Unforced-Error,,
2,0,1,7,3,3,0,40,40,121,0,,Player1,1,0,0,FH,1st Serve,-0.9,11.4,3.9,-8.1,Fault,,179
2,0,1,7,3,3,0,40,40,121,1,2,Player1,1,0,0,FH,2nd Serve,-1,11.5,3.4,-7.4,Fault,,147
2,0,1,7,3,3,0,40,A,122,1,,Player1,1,1,0,FH,1st Serve,1,11.3,-3.4,-5.3,In-Play,,193
2,0,1,7,3,3,0,40,A,122,2,,Player2,1,1,0,FH,Topspin,-7.3,-15.6,2.7,1.1,In-Play,,
2,0,1,7,3,3,0,40,A,122,3,1,Player1,1,1,0,FH,Topspin,5.1,3.9,2.6,-7.2,Winner,,
2,0,1,7,3,3,0,40,40,123,1,,Player1,1,0,0,FH,1st Serve,-0.8,11.3,3.6,-4.6,In-Play,,158
2,0,1,7,3,3,0,40,40,123,2,,Player2,1,0,0,BH,Topspin,7.1,-15.2,-1.1,7.1,In-Play,,
2,0,1,7,3,3,0,40,40,123,3,,Player1,1,0,0,FH,Topspin,-1.9,13.1,2.9,-9.6,In-Play,,
2,0,1,7,3,3,0,40,40,123,4,,Player2,1,0,0,BH,Topspin,4.6,-14.3,1.8,7.3,In-Play,,
2,0,1,7,3,3,0,40,40,123,5,,Player1,1,0,0,FH,Topspin,1.4,12.9,-3,-9.1,In-Play,,
2,0,1,7,3,3,0,40,40,123,6,,Player2,1,0,0,FH,Topspin,-4.8,-14.6,2.1,6.8,In-Play,,
2,0,1,7,3,3,0,40,40,123,7,1,Player1,1,0,0,BH,Topspin,3.3,11.7,3.7,-9.1,Winner,,
2,0,1,7,3,3,0,A,40,124,0,,Player1,1,0,0,FH,1st Serve,1.2,11.7,-1.1,0.1,Fault,,193
2,0,1,7,3,3,0,A,40,124,1,,Player1,1,0,0,FH,2nd Serve,0.9,11.7,-1.1,-4.8,In-Play,,130
2,0,1,7,3,3,0,A,40,124,2,,Player2,1,0,0,FH,Topspin,-2.2,-15.6,1.4,8.8,In-Play,,
2,0,1,7,3,3,0,A,40,124,3,,Player1,1,0,0,BH,Topspin,2.3,11.9,0.1,-9.1,In-Play,,
2,0,1,7,3,3,0,A,40,124,4,,Player2,1,0,0,FH,Topspin,-0.5,-12.9,-3,9,In-Play,,
2,0,1,7,3,3,0,A,40,124,5,,Player1,1,0,0,FH,Slice,-4.2,14.1,1.8,-8.3,In-Play,,
2,0,1,7,3,3,0,A,40,124,6,2,Player2,1,0,0,FH,Topspin,3,-8.8,-2.9,10,Winner,,
2,0,1,7,3,3,0,40,40,125,1,,Player1,1,0,0,FH,1st Serve,-0.9,11.4,3.6,-5.6,In-Play,,170
2,0,1,7,3,3,0,40,40,125,2,,Player2,1,0,0,BH,Topspin,7.8,-15.8,2.9,5.6,In-Play,No-Bounce,
2,0,1,7,3,3,0,40,40,125,3,1,Player1,1,0,0,BH,Volley,2.7,5.7,-3.2,-5.49,Winner,,
2,0,1,7,3,3,0,A,40,126,1,,Player1,1,0,0,FH,1st Serve,0.7,11.7,-1.3,-5.6,In-Play,,190
2,0,1,7,3,3,0,A,40,126,2,,Player2,1,0,0,BH,Topspin,-2.7,-15.7,1.7,10.6,In-Play,,
2,0,1,7,3,3,0,A,40,126,3,,Player1,1,0,0,FH,Topspin,2.6,13.5,-2,-9.4,In-Play,,
2,0,1,7,3,3,0,A,40,126,4,,Player2,1,0,0,FH,Topspin,-2.7,-13.4,0.8,9.97,In-Play,,
2,0,1,7,3,3,0,A,40,126,5,,Player1,1,0,0,BH,Topspin,1.3,13.7,1.3,-6.5,In-Play,,
2,0,1,7,3,3,0,A,40,126,6,,Player2,1,0,0,FH,Topspin,1.1,-12.2,2.2,8.3,In-Play,,
2,0,1,7,3,3,0,A,40,126,7,2,Player1,1,0,0,BH,Topspin,2.8,14.1,-4.8,-11.3,Forced-Error,,
2,0,1,7,3,3,0,40,40,127,1,,Player1,1,0,0,FH,1st Serve,-0.7,11.5,0.5,-5.2,In-Play,,193
2,0,1,7,3,3,0,40,40,127,2,,Player2,1,0,0,FH,Topspin,1.3,-16.1,1.7,2.2,In-Play,,
2,0,1,7,3,3,0,40,40,127,3,,Player1,1,0,0,FH,Topspin,2,6.7,-2.6,-8.5,In-Play,,
2,0,1,7,3,3,0,40,40,127,4,1,Player2,1,0,0,FH,Topspin,-4.7,-14.1,-3.1,-0.2,Forced-Error,,
2,0,1,7,3,3,0,A,40,128,1,,Player1,1,0,0,FH,1st Serve,0.7,11.6,-0.8,-5.9,In-Play,,185
2,0,1,7,3,3,0,A,40,128,2,,Player2,1,0,0,BH,Topspin,-1.4,-15.6,0.8,3,In-Play,,
2,0,1,7,3,3,0,A,40,128,3,1,Player1,1,0,0,FH,Topspin,1.2,8.5,-3.5,-9.7,Winner,,
2,0,1,8,4,3,0,0,0,129,1,,Player2,2,0,0,FH,1st Serve,-0.6,11.5,0.8,-4.9,In-Play,,183
2,0,1,8,4,3,0,0,0,129,2,,Player1,2,0,0,BH,Topspin,1.4,-14.3,0.5,9,In-Play,,
2,0,1,8,4,3,0,0,0,129,3,,Player2,2,0,0,FH,Topspin,-0.2,13.5,-2.4,-7.7,In-Play,,
2,0,1,8,4,3,0,0,0,129,4,,Player1,2,0,0,BH,Topspin,-4.2,-12.9,-1.9,6,In-Play,,
2,0,1,8,4,3,0,0,0,129,5,,Player2,2,0,0,BH,Topspin,-1.6,12.6,1.4,-7.8,In-Play,,
2,0,1,8,4,3,0,0,0,129,6,,Player1,2,0,0,FH,Topspin,2,-12.9,-2.4,9.9,In-Play,,
2,0,1,8,4,3,0,0,0,129,7,,Player2,2,0,0,BH,Topspin,-3.3,13.1,1.8,-5.8,In-Play,,
2,0,1,8,4,3,0,0,0,129,8,,Player1,2,0,0,FH,Topspin,4.1,-13.1,-2.7,5.3,In-Play,,
2,0,1,8,4,3,0,0,0,129,9,,Player2,2,0,0,BH,Topspin,-5.4,11.9,-2.8,-7.9,In-Play,,
2,0,1,8,4,3,0,0,0,129,10,,Player1,2,0,0,BH,Topspin,-2.8,-14.3,2.2,7.5,In-Play,,
2,0,1,8,4,3,0,0,0,129,11,,Player2,2,0,0,FH,Topspin,2.9,13.1,-2.7,-9.3,In-Play,,
2,0,1,8,4,3,0,0,0,129,12,,Player1,2,0,0,BH,Topspin,-4.7,-13.1,1.5,10.9,In-Play,,
2,0,1,8,4,3,0,0,0,129,13,1,Player2,2,0,0,FH,Topspin,2,12.9,-3.3,-17.3,Forced-Error,,
2,0,1,8,4,3,0,15,0,130,1,,Player2,2,0,0,FH,1st Serve,1,11.3,-3.5,-6.3,In-Play,,179
2,0,1,8,4,3,0,15,0,130,2,,Player1,2,0,0,BH,Topspin,-6.2,-14.1,1.4,5.9,In-Play,,
2,0,1,8,4,3,0,15,0,130,3,2,Player2,2,0,0,FH,Topspin,2.1,11.2,-2.8,-8.6,Winner,,
2,0,1,8,4,3,0,15,15,131,1,,Player2,2,0,0,FH,1st Serve,-0.6,11.2,1,-5.4,In-Play,,175
2,0,1,8,4,3,0,15,15,131,2,,Player1,2,0,0,BH,Topspin,1.4,-14.3,0.5,9.3,In-Play,,
2,0,1,8,4,3,0,15,15,131,3,,Player2,2,0,0,FH,Topspin,0.5,12.7,-2.6,-5.5,In-Play,,
2,0,1,8,4,3,0,15,15,131,4,,Player1,2,0,0,BH,Topspin,-4.6,-15,2.6,8.4,In-Play,,
2,0,1,8,4,3,0,15,15,131,5,,Player2,2,0,0,FH,Topspin,4.1,13.3,-2.4,-10.5,In-Play,,
2,0,1,8,4,3,0,15,15,131,6,,Player1,2,0,0,BH,Topspin,-3.4,-14.2,0.8,8.3,In-Play,,
2,0,1,8,4,3,0,15,15,131,7,,Player2,2,0,0,FH,Topspin,1.3,12.9,-2.9,-5.9,In-Play,,
2,0,1,8,4,3,0,15,15,131,8,,Player1,2,0,0,BH,Topspin,-5.5,-14.2,-2.8,10.2,In-Play,,
2,0,1,8,4,3,0,15,15,131,9,,Player2,2,0,0,BH,Topspin,-2.5,13.3,-2.9,-7.8,In-Play,,
2,0,1,8,4,3,0,15,15,131,10,,Player1,2,0,0,BH,Topspin,-2.8,-12.8,1.1,7.3,In-Play,,
2,0,1,8,4,3,0,15,15,131,11,,Player2,2,0,0,FH,Topspin,2.1,12.8,-3,-8.3,In-Play,,
2,0,1,8,4,3,0,15,15,131,12,,Player1,2,0,0,BH,Topspin,-4.6,-13.7,2.4,10.6,In-Play,,
2,0,1,8,4,3,0,15,15,131,13,,Player2,2,0,0,FH,Topspin,3.3,13.7,-3.2,-8.7,In-Play,,
2,0,1,8,4,3,0,15,15,131,14,,Player1,2,0,0,BH,Topspin,-5.3,-13.7,1.9,11.5,In-Play,,
2,0,1,8,4,3,0,15,15,131,15,,Player2,2,0,0,FH,Topspin,2.1,13.1,0.9,-7,In-Play,,
2,0,1,8,4,3,0,15,15,131,16,,Player1,2,0,0,FH,Topspin,0.7,-12.8,-3,10.3,In-Play,,
2,0,1,8,4,3,0,15,15,131,17,,Player2,2,0,0,BH,Topspin,-3.9,14,1.5,-8.3,In-Play,,
2,0,1,8,4,3,0,15,15,131,18,,Player1,2,0,0,FH,Topspin,2.8,-13.1,-3.3,7.03,In-Play,,
2,0,1,8,4,3,0,15,15,131,19,1,Player2,2,0,0,BH,Slice,-6,13.7,-3.9,-0.1,Forced-Error,,
2,0,1,8,4,3,0,30,15,132,1,,Player2,2,0,0,FH,1st Serve,1.1,11.2,-3.2,-5.9,In-Play,,178
2,0,1,8,4,3,0,30,15,132,2,,Player1,2,0,0,BH,Topspin,-5.9,-14.1,2.3,6.6,In-Play,,
2,0,1,8,4,3,0,30,15,132,3,,Player2,2,0,0,FH,Topspin,4.6,11.8,-1,-3.53,In-Play,,
2,0,1,8,4,3,0,30,15,132,4,,Player1,2,0,0,BH,Slice,-4.1,-11.8,-2.7,7.9,In-Play,,
2,0,1,8,4,3,0,30,15,132,5,,Player2,2,0,0,FH,Topspin,-2.9,11.7,-2.5,-8.5,In-Play,,
2,0,1,8,4,3,0,30,15,132,6,,Player1,2,0,0,BH,Topspin,-2.7,-15.2,1.4,8.9,In-Play,,
2,0,1,8,4,3,0,30,15,132,7,,Player2,2,0,0,FH,Topspin,2.2,12.4,-2.9,-5,In-Play,,
2,0,1,8,4,3,0,30,15,132,8,,Player1,2,0,0,BH,Topspin,-5.2,-12.9,-3.5,9.4,In-Play,,
2,0,1,8,4,3,0,30,15,132,9,,Player2,2,0,0,BH,Slice,-3.4,14.1,1.4,-4.1,In-Play,,
2,0,1,8,4,3,0,30,15,132,10,,Player1,2,0,0,FH,Topspin,2.5,-5.6,2.1,10.2,In-Play,,
2,0,1,8,4,3,0,30,15,132,11,,Player2,2,0,0,FH,Lob,2,14.3,1.4,-10.7,In-Play,,
2,0,1,8,4,3,0,30,15,132,12,,Player1,2,0,0,FH,Lob,1.4,-16.2,-2.6,6,In-Play,No-Bounce,
2,0,1,8,4,3,0,30,15,132,13,2,Player2,2,0,0,FH,Overhead,-2.7,6.2,1.6,-5.8,Winner,,
2,0,1,8,4,3,0,30,30,133,1,,Player2,2,0,0,FH,1st Serve,-0.7,11.4,3.5,-5.8,In-Play,,184
2,0,1,8,4,3,0,30,30,133,2,,Player1,2,0,0,FH,Topspin,6.4,-14.5,-1.1,5.1,In-Play,,
2,0,1,8,4,3,0,30,30,133,3,,Player2,2,0,0,BH,Drop-Shot,-2.6,9.9,-2.7,-1.7,In-Play,,
2,0,1,8,4,3,0,30,30,133,4,,Player1,2,0,0,BH,Slice,-4.4,-2.7,3.4,1.9,In-Play,,
2,0,1,8,4,3,0,30,30,133,5,,Player2,2,0,0,FH,Topspin,5.7,2.7,2.5,-7.7,In-Play,,
2,0,1,8,4,3,0,30,30,133,6,,Player1,2,0,0,FH,Lob,1.4,-11.8,1.2,2.7,In-Play,No-Bounce,
2,0,1,8,4,3,0,30,30,133,7,2,Player2,2,0,0,FH,Overhead,1.2,2.7,-1.2,-3.6,Winner,,
2,0,1,8,4,3,0,30,40,134,1,,Player2,2,0,0,FH,1st Serve,1.2,11.2,-2.8,-4.9,In-Play,,171
2,0,1,8,4,3,0,30,40,134,2,,Player1,2,0,0,BH,Topspin,-6,-14.7,-1.5,7.5,In-Play,,
2,0,1,8,4,3,0,30,40,134,3,,Player2,2,0,0,BH,Topspin,-0.8,11.7,2,-8.1,In-Play,,
2,0,1,8,4,3,0,30,40,134,4,,Player1,2,0,0,FH,Topspin,3,-13.5,-1.8,6.2,In-Play,,
2,0,1,8,4,3,0,30,40,134,5,,Player2,2,0,0,BH,Topspin,-4.1,12.3,1.6,-9.4,In-Play,,
2,0,1,8,4,3,0,30,40,134,6,,Player1,2,0,0,FH,Topspin,2.1,-13.7,2.9,7.8,In-Play,,
2,0,1,8,4,3,0,30,40,134,7,,Player2,2,0,0,FH,Topspin,3.5,14.2,-1.9,-5.6,In-Play,,
2,0,1,8,4,3,0,30,40,134,8,1,Player1,2,0,0,BH,Topspin,-2.9,-9.1,2.3,6.9,Winner,,
2,0,1,8,4,3,0,40,40,135,1,,Player2,2,0,0,FH,1st Serve,-0.8,11.7,1.2,-4.9,In-Play,,181
2,0,1,8,4,3,0,40,40,135,2,,Player1,2,0,0,BH,Topspin,1.4,-14.4,-2.3,5.7,In-Play,,
2,0,1,8,4,3,0,40,40,135,3,,Player2,2,0,0,BH,Topspin,-2.8,11.5,-2.5,-6,In-Play,,
2,0,1,8,4,3,0,40,40,135,4,,Player1,2,0,0,BH,Topspin,-2.5,-11.9,1.6,11.2,In-Play,,
2,0,1,8,4,3,0,40,40,135,5,,Player2,2,0,0,FH,Topspin,2.2,13.1,-0.9,-9.5,In-Play,,
2,0,1,8,4,3,0,40,40,135,6,,Player1,2,0,0,FH,Topspin,-2.1,-12.9,1.6,5,In-Play,,
2,0,1,8,4,3,0,40,40,135,7,,Player2,2,0,0,FH,Topspin,2.6,13.5,-1.3,-7.4,In-Play,,
2,0,1,8,4,3,0,40,40,135,8,,Player1,2,0,0,BH,Topspin,-2.7,-13.1,-2.2,7.5,In-Play,,
2,0,1,8,4,3,0,40,40,135,9,,Player2,2,0,0,BH,Topspin,-2.3,13.1,-2.2,-7.9,In-Play,,
2,0,1,8,4,3,0,40,40,135,10,2,Player1,2,0,0,BH,Topspin,-2.5,-13.5,2.1,12.4,Unforced-Error,,
2,0,1,8,4,3,0,40,A,136,1,,Player2,2,0,0,FH,1st Serve,1.1,11.6,-2,-5.8,In-Play,,178
2,0,1,8,4,3,0,40,A,136,2,2,Player1,2,0,0,FH,Topspin,-4.1,-14.4,-1.1,13.1,Forced-Error,,
2,0,1,9,4,4,0,0,0,137,1,,Player1,1,0,0,FH,1st Serve,0.9,-11.7,-1,4.8,In-Play,,196
2,0,1,9,4,4,0,0,0,137,2,,Player2,1,0,0,FH,Topspin,-2.1,14.8,-1.4,-4.6,In-Play,,
2,0,1,9,4,4,0,0,0,137,3,,Player1,1,0,0,FH,Topspin,-1,-11.6,-3.5,11.7,In-Play,,
2,0,1,9,4,4,0,0,0,137,4,,Player2,1,0,0,BH,Slice,-4.6,15,-0.7,-9.7,In-Play,,
2,0,1,9,4,4,0,0,0,137,5,,Player1,1,0,0,FH,Topspin,-0.5,-10.7,3.2,10.6,In-Play,,
2,0,1,9,4,4,0,0,0,137,6,1,Player2,1,0,0,FH,Topspin,4.6,15.3,3.1,0.1,Forced-Error,,
2,0,1,9,4,4,0,15,0,138,1,,Player1,1,0,0,FH,1st Serve,-0.6,-11.8,3.3,4.65,In-Play,,192
2,0,1,9,4,4,0,15,0,138,2,,Player2,1,0,0,FH,Topspin,5.4,14.8,-2.2,-7.9,In-Play,,
2,0,1,9,4,4,0,15,0,138,3,2,Player1,1,0,0,BH,Topspin,-3,-10.8,-2,-0.1,Unforced-Error,,
2,0,1,9,4,4,0,15,15,139,1,,Player1,1,0,0,FH,1st Serve,1.2,-11.8,-0.9,5,In-Play,,196
2,0,1,9,4,4,0,15,15,139,2,1,Player2,1,0,0,FH,Topspin,-1.8,15.4,-2,0.03,Forced-Error,,
2,0,1,9,4,4,0,30,15,140,1,,Player1,1,0,0,FH,1st Serve,-0.7,-11.4,1,4,In-Play,,180
2,0,1,9,4,4,0,30,15,140,2,,Player2,1,0,0,BH,Topspin,1.3,14.8,-1.1,-9.7,In-Play,,
2,0,1,9,4,4,0,30,15,140,3,,Player1,1,0,0,FH,Topspin,-2,-12.9,-2.5,7.1,In-Play,,
2,0,1,9,4,4,0,30,15,140,4,,Player2,1,0,0,BH,Topspin,-2.2,14,0.9,-9.1,In-Play,,
2,0,1,9,4,4,0,30,15,140,5,,Player1,1,0,0,FH,Topspin,1.7,-12.9,1.1,8.3,In-Play,,
2,0,1,9,4,4,0,30,15,140,6,,Player2,1,0,0,FH,Topspin,0.1,13.4,-1.5,-5.8,In-Play,,
2,0,1,9,4,4,0,30,15,140,7,,Player1,1,0,0,BH,Topspin,-2.7,-13.8,3,6.4,In-Play,,
2,0,1,9,4,4,0,30,15,140,8,,Player2,1,0,0,FH,Topspin,4.9,13.9,-2.7,-4.9,In-Play,,
2,0,1,9,4,4,0,30,15,140,9,1,Player1,1,0,0,BH,Topspin,-5.5,-10,3.6,9.1,Winner,,
2,0,1,9,4,4,0,40,15,141,1,,Player1,1,0,0,FH,1st Serve,1.2,-11.4,-0.6,5,In-Play,,193
2,0,1,9,4,4,0,40,15,141,2,,Player2,1,0,0,FH,Topspin,-1.6,15.1,-0.7,-9.1,In-Play,,
2,0,1,9,4,4,0,40,15,141,3,,Player1,1,0,0,FH,Topspin,-0.6,-12.8,-3,6.7,In-Play,,
2,0,1,9,4,4,0,40,15,141,4,1,Player2,1,0,0,BH,Topspin,-4.8,14.3,2.5,-12.7,Forced-Error,,
2,0,1,10,5,4,0,0,0,142,1,,Player2,2,0,0,FH,1st Serve,1.3,-12,-1,5.8,In-Play,,187
2,0,1,10,5,4,0,0,0,142,2,,Player1,2,0,0,BH,Topspin,-1.1,14,0.8,-7.9,In-Play,,
2,0,1,10,5,4,0,0,0,142,3,,Player2,2,0,0,FH,Topspin,1.1,-12.6,-2.4,9,In-Play,,
2,0,1,10,5,4,0,0,0,142,4,,Player1,2,0,0,FH,Topspin,-3.9,15,2,-9.2,In-Play,,
2,0,1,10,5,4,0,0,0,142,5,,Player2,2,0,0,BH,Topspin,3.4,-12.8,2.1,7.2,In-Play,,
2,0,1,10,5,4,0,0,0,142,6,,Player1,2,0,0,BH,Topspin,2.2,13.1,-1.6,-10.6,In-Play,,
2,0,1,10,5,4,0,0,0,142,7,,Player2,2,0,0,FH,Topspin,-2.3,-14.1,1.2,9.1,In-Play,,
2,0,1,10,5,4,0,0,0,142,8,2,Player1,2,0,0,BH,Topspin,2.5,13.3,-1.2,0.2,Unforced-Error,,
2,0,1,10,5,4,0,0,15,143,1,,Player2,2,0,0,FH,1st Serve,-1.1,-12.1,1.7,4.4,In-Play,,181
2,0,1,10,5,4,0,0,15,143,2,2,Player1,2,0,0,FH,Topspin,3.8,14.6,0.6,-13.1,Forced-Error,,
2,0,1,10,5,4,0,0,30,144,1,,Player2,2,0,0,FH,1st Serve,1.1,-11.7,-3.3,5.1,In-Play,,182
2,0,1,10,5,4,0,0,30,144,2,,Player1,2,0,0,FH,Topspin,-5.4,14.3,2.2,-10.9,In-Play,,
2,0,1,10,5,4,0,0,30,144,3,1,Player2,2,0,0,BH,Topspin,2.6,-11.8,2.3,-0.2,Forced-Error,,
2,0,1,10,5,4,0,15,30,145,1,,Player2,2,0,0,FH,1st Serve,-1.1,-11.6,3.1,5.2,In-Play,,173
2,0,1,10,5,4,0,15,30,145,2,,Player1,2,0,0,BH,Topspin,5.5,13.7,-1.8,-11.2,In-Play,,
2,0,1,10,5,4,0,15,30,145,3,,Player2,2,0,0,FH,Topspin,-2.2,-12.9,1.6,9,In-Play,,
2,0,1,10,5,4,0,15,30,145,4,,Player1,2,0,0,FH,Topspin,2.2,13.5,-3.5,-9.6,In-Play,,
2,0,1,10,5,4,0,15,30,145,5,,Player2,2,0,0,FH,Topspin,-5.6,-15,0.8,9,In-Play,,
2,0,1,10,5,4,0,15,30,145,6,,Player1,2,0,0,FH,Topspin,1.7,11.9,1.3,-9.2,In-Play,,
2,0,1,10,5,4,0,15,30,145,7,,Player2,2,0,0,BH,Topspin,1.3,-14.8,-1.1,4.9,In-Play,,
2,0,1,10,5,4,0,15,30,145,8,1,Player1,2,0,0,FH,Topspin,-1.4,10.1,-2.3,-10.5,Winner,,
2,0,1,10,5,4,0,30,30,146,1,,Player2,2,0,0,FH,1st Serve,0.7,-11.6,-0.9,5.6,In-Play,,181
2,0,1,10,5,4,0,30,30,146,2,,Player1,2,0,0,BH,Topspin,-1.2,14.3,-1.1,-8.5,In-Play,,
2,0,1,10,5,4,0,30,30,146,3,,Player2,2,0,0,FH,Topspin,-1.1,-11.8,3.1,5.6,In-Play,,
2,0,1,10,5,4,0,30,30,146,4,,Player1,2,0,0,BH,Topspin,5.1,14.1,2.8,-8.3,In-Play,,
2,0,1,10,5,4,0,30,30,146,5,,Player2,2,0,0,BH,Topspin,2.2,-11.4,-3.2,10,In-Play,,
2,0,1,10,5,4,0,30,30,146,6,,Player1,2,0,0,FH,Topspin,-4.6,13.7,1.4,-7.3,In-Play,,
2,0,1,10,5,4,0,30,30,146,7,1,Player2,2,0,0,BH,Topspin,3,-11.3,3.2,-0.2,Unforced-Error,,
2,0,1,10,5,4,0,40,30,147,1,,Player2,2,1,1,FH,1st Serve,-1,-11.6,1.4,5.1,In-Play,,176
2,0,1,10,5,4,0,40,30,147,2,,Player1,2,1,1,FH,Topspin,2.5,13.7,-0.4,-10,In-Play,,
2,0,1,10,5,4,0,40,30,147,3,,Player2,2,1,1,FH,Topspin,-0.6,-13.5,1.4,9.06,In-Play,,
2,0,1,10,5,4,0,40,30,147,4,,Player1,2,1,1,FH,Topspin,2.7,14.2,1.8,-7.5,In-Play,,
2,0,1,10,5,4,0,40,30,147,5,,Player2,2,1,1,BH,Topspin,2.1,-11.9,-1.3,11.2,In-Play,,
2,0,1,10,5,4,0,40,30,147,6,,Player1,2,1,1,FH,Topspin,-2,14.8,2.1,-8.9,In-Play,,
2,0,1,10,5,4,0,40,30,147,7,,Player2,2,1,1,BH,Topspin,2.6,-11.5,-3,5.63,In-Play,,
2,0,1,10,5,4,0,40,30,147,8,,Player1,2,1,1,FH,Topspin,-6,13.5,1.9,-8,In-Play,,
2,0,1,10,5,4,0,40,30,147,9,,Player2,2,1,1,BH,Topspin,4.1,-11.9,-2.8,11,In-Play,,
2,0,1,10,5,4,0,40,30,147,10,2,Player1,2,1,1,FH,Topspin,-3.7,13.7,1.4,-12.3,Forced-Error,,
2,0,1,10,5,4,0,40,40,148,1,,Player2,2,0,0,FH,1st Serve,1,-11.4,-1.7,4.8,In-Play,,177
2,0,1,10,5,4,0,40,40,148,2,2,Player1,2,0,0,BH,Topspin,-2,14,1.4,-14,Forced-Error,,
2,0,1,10,5,4,0,40,A,149,1,,Player2,2,0,0,FH,1st Serve,-0.7,-11.3,1.8,5.7,In-Play,,168
2,0,1,10,5,4,0,40,A,149,2,,Player1,2,0,0,FH,Topspin,3.5,13.9,1.7,-11,In-Play,,
2,0,1,10,5,4,0,40,A,149,3,,Player2,2,0,0,BH,Topspin,1.7,-12.8,0.6,7,In-Play,,
2,0,1,10,5,4,0,40,A,149,4,,Player1,2,0,0,FH,Topspin,-0.3,11.7,2.7,-9.5,In-Play,,
2,0,1,10,5,4,0,40,A,149,5,,Player2,2,0,0,BH,Topspin,4.1,-15.4,-1.9,7.5,In-Play,,
2,0,1,10,5,4,0,40,A,149,6,,Player1,2,0,0,FH,Topspin,-2.8,12.7,-2.8,-9.5,In-Play,,
2,0,1,10,5,4,0,40,A,149,7,1,Player2,2,0,0,FH,Slice,-3,-15.6,-0.8,-0.2,Forced-Error,,
2,0,1,10,5,4,0,40,40,150,0,,Player2,2,0,0,FH,1st Serve,0.7,-11.2,-3.3,6.9,Fault,,185
2,0,1,10,5,4,0,40,40,150,1,,Player2,2,0,0,FH,2nd Serve,0.9,-11.4,-2.1,3.3,In-Play,,150
2,0,1,10,5,4,0,40,40,150,2,,Player1,2,0,0,FH,Topspin,-3,11.8,2.3,-11.3,In-Play,,
2,0,1,10,5,4,0,40,40,150,3,1,Player2,2,0,0,BH,Topspin,2.3,-13.2,5,6.2,Forced-Error,,
2,0,1,10,5,4,0,A,40,151,1,,Player2,2,1,1,FH,1st Serve,-1.2,-11.2,1.1,0,Fault,,170
2,0,1,10,5,4,0,A,40,151,,,Player2,2,0,0,FH,2nd Serve,-1,-11.4,2.6,5.6,In-Play,,151
2,0,1,10,5,4,0,A,40,151,2,,Player1,2,1,1,BH,Topspin,4.1,11.8,-0.6,-10,In-Play,,
2,0,1,10,5,4,0,A,40,151,3,1,Player2,2,1,1,FH,Topspin,-1.2,-12.1,-3.3,12.6,Unforced-Error,,
3,1,1,1,0,0,0,0,0,152,0,,Player1,1,0,0,FH,1st Serve,-0.5,11.2,3.8,-6.9,Fault,,168
3,1,1,1,0,0,0,0,0,152,1,,Player1,1,0,0,FH,2nd Serve,-0.7,11.7,3.2,-4.7,In-Play,,142
3,1,1,1,0,0,0,0,0,152,2,,Player2,1,0,0,BH,Topspin,6,-14.4,-1.8,10.9,In-Play,,
3,1,1,1,0,0,0,0,0,152,3,,Player1,1,0,0,FH,Topspin,-2.4,13.1,-3.3,-7.6,In-Play,,
3,1,1,1,0,0,0,0,0,152,4,,Player2,1,0,0,FH,Topspin,-4.1,-15,2.8,6.7,In-Play,,
3,1,1,1,0,0,0,0,0,152,5,,Player1,1,0,0,BH,Topspin,4.7,12.9,2.1,-8.1,In-Play,,
3,1,1,1,0,0,0,0,0,152,6,,Player2,1,0,0,BH,Topspin,1.4,-11.7,-1.9,5.6,In-Play,,
3,1,1,1,0,0,0,0,0,152,7,,Player1,1,0,0,FH,Topspin,-2.9,13.3,3,-8.3,In-Play,,
3,1,1,1,0,0,0,0,0,152,8,,Player2,1,0,0,BH,Topspin,4.6,-12.8,2.2,9.3,In-Play,,
3,1,1,1,0,0,0,0,0,152,9,,Player1,1,0,0,BH,Topspin,1.8,13.7,-0.7,-8.5,In-Play,,
3,1,1,1,0,0,0,0,0,152,10,,Player2,1,0,0,FH,Topspin,-1.6,-13.7,1.8,8.5,In-Play,,
3,1,1,1,0,0,0,0,0,152,11,,Player1,1,0,0,BH,Topspin,3.1,12.9,-0.9,-9.2,In-Play,,
3,1,1,1,0,0,0,0,0,152,12,,Player2,1,0,0,FH,Topspin,-2.1,-14.2,3.5,8.8,In-Play,,
3,1,1,1,0,0,0,0,0,152,13,,Player1,1,0,0,BH,Lob,5.8,14.3,1.2,-9.1,In-Play,No-Bounce,
3,1,1,1,0,0,0,0,0,152,14,,Player2,1,0,0,FH,Swing-volley,1.3,-9.4,-2.8,8.5,In-Play,,
